   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,                 lr0,                 lrf,            momentum,        weight_decay,       warmup_epochs,     warmup_momentum,      warmup_bias_lr,                 box,                 cls,              cls_pw,                 obj,              obj_pw,               iou_t,            anchor_t,            fl_gamma,               hsv_h,               hsv_s,               hsv_v,             degrees,           translate,               scale,               shear,         perspective,              flipud,              fliplr,              mosaic,               mixup,          copy_paste,             anchors
            0.016645,             0.78157,            0.068229,            0.054336,            0.017703,            0.017822,            0.075599,             0.01175,             0.01058,                0.98,             0.00053,              2.4257,             0.88411,              0.0953,             0.03506,              0.4386,             0.83874,              1.1096,             0.74352,                 0.2,              3.9627,                   0,             0.01105,             0.59882,               0.398,                   0,             0.10551,             0.37567,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.4209
            0.016668,             0.70394,            0.060399,             0.04458,            0.018731,             0.02042,             0.08356,             0.00995,                0.01,             0.94555,             0.00045,              2.9484,             0.76475,             0.08965,             0.03474,             0.40067,              1.0404,              1.0375,             0.93209,                 0.2,              3.9839,                   0,             0.01354,             0.55263,             0.41457,                   0,             0.09253,             0.35923,                   0,                   0,                   0,                 0.5,             0.89817,                   0,                   0,              3.4471
            0.016341,             0.74545,            0.079209,            0.053861,            0.020692,            0.017314,            0.085314,             0.01108,             0.01095,                0.98,             0.00046,               2.952,             0.84789,             0.08953,             0.03516,              0.4128,               1.034,               1.078,             0.91652,                 0.2,              4.4638,                   0,             0.01249,             0.56148,             0.34901,                   0,             0.10367,             0.42391,                   0,                   0,                   0,                 0.5,             0.95179,                   0,                   0,              3.2894
            0.057207,             0.34736,                0.07,            0.048819,            0.020707,            0.023058,            0.091037,             0.01121,                0.01,             0.87231,             0.00046,              2.9897,             0.77766,             0.10423,             0.03571,             0.42945,              1.0591,              1.0666,             0.95275,                 0.2,              5.5853,                   0,             0.01565,             0.56148,             0.40904,                   0,             0.09008,              0.3732,                   0,                   0,                   0,                 0.5,              0.9192,                   0,                   0,              3.4209
            0.015688,             0.37276,            0.076238,            0.059239,            0.020192,            0.025828,            0.098146,             0.01109,             0.01108,             0.91631,             0.00048,                3.28,                0.95,             0.11685,             0.03948,             0.46078,              1.0695,              1.0382,              1.0044,                 0.2,              3.5257,                   0,             0.01031,             0.56148,             0.35025,                   0,             0.09768,             0.21778,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              3.5012
            0.016295,             0.71515,            0.058231,             0.03911,             0.02213,            0.018883,            0.097448,             0.01184,                0.01,                0.98,             0.00047,              3.3702,             0.85427,              0.0932,             0.03588,             0.46161,              1.0588,               1.078,             0.90588,                 0.2,              3.9718,                   0,             0.01491,             0.51645,             0.42687,                   0,             0.09389,              0.3663,                   0,                   0,                   0,                 0.5,             0.88262,                   0,                   0,              3.4655
             0.18863,             0.21499,            0.068408,            0.046341,            0.025137,            0.025398,             0.11244,             0.00966,             0.01382,             0.90798,             0.00046,              2.9897,             0.88759,             0.09151,             0.04341,             0.48705,              1.1757,              1.2646,             0.99641,                 0.2,              3.9627,                   0,             0.01291,             0.53044,             0.50397,                   0,             0.10184,             0.30902,                   0,                   0,                   0,                 0.5,             0.81933,                   0,                   0,              2.7055
              0.1268,             0.27395,            0.067693,            0.048212,            0.018699,            0.017736,            0.091907,             0.01098,             0.01066,             0.95048,             0.00046,              2.9897,             0.89283,             0.09186,             0.03553,             0.42945,              1.0775,               1.078,             0.93276,                 0.2,              3.9962,                   0,             0.01354,             0.56148,             0.39892,                   0,             0.10059,             0.36463,                   0,                   0,                   0,                 0.5,             0.93391,                   0,                   0,              3.4209
            0.036671,             0.37576,            0.096162,            0.068254,            0.022552,            0.024173,            0.080813,             0.01109,                0.01,             0.95297,             0.00051,              3.0306,                0.95,             0.09627,             0.03997,             0.42945,             0.92079,              1.3053,              1.0976,                 0.2,              3.9627,                   0,             0.01764,             0.67499,             0.40611,                   0,             0.10059,             0.35267,                   0,                   0,                   0,                 0.5,             0.93391,                   0,                   0,              5.2244
            0.017812,             0.68182,            0.055794,            0.035809,             0.02423,            0.021095,            0.068089,             0.00952,                0.01,             0.93925,             0.00051,               2.553,                0.95,             0.09887,             0.03973,             0.34065,             0.97613,              1.1703,              1.3834,                 0.2,              4.2644,                   0,             0.01545,             0.67499,             0.42421,                   0,             0.11772,             0.19149,                   0,                   0,                   0,                 0.5,             0.89694,                   0,                   0,              3.7004
            0.017774,             0.39394,            0.064928,            0.043777,            0.022624,            0.024381,            0.072212,              0.0122,                0.01,             0.95297,             0.00056,              2.8321,             0.77072,             0.09263,             0.03875,             0.38452,             0.92079,             0.97609,              1.0976,                 0.2,              3.7311,                   0,             0.01535,             0.69954,             0.27642,                   0,             0.09843,             0.36199,                   0,                   0,                   0,                 0.5,             0.95001,                   0,                   0,              5.2244
            0.017524,             0.72424,            0.062838,            0.048148,            0.024099,            0.025171,            0.073678,             0.01023,              0.0101,             0.96645,             0.00052,              2.9797,                0.95,             0.09627,             0.04139,             0.39563,             0.90751,              1.1653,              1.0983,                 0.2,              4.4317,                   0,             0.01722,             0.67499,             0.42741,                   0,              0.1053,             0.39011,                   0,                   0,                   0,                 0.5,             0.98508,                   0,                   0,              5.5545
            0.016496,             0.75654,            0.048584,            0.027904,            0.025209,            0.018569,            0.064163,             0.01264,                0.01,             0.95297,             0.00051,              3.0306,                0.95,             0.10983,             0.03759,             0.33824,              0.9228,              1.0676,              1.2595,                 0.2,              4.1174,                   0,             0.01915,             0.67499,             0.44875,                   0,             0.13078,             0.38442,                   0,                   0,                   0,                 0.5,             0.80874,                   0,                   0,              4.0216
             0.34298,             0.15455,            0.068817,             0.04928,            0.022491,            0.022524,             0.10158,             0.01137,                0.01,             0.95634,             0.00049,              3.1487,                0.95,             0.09627,             0.03997,             0.50556,              0.9877,              1.3053,              1.1849,                 0.2,              4.0541,                   0,             0.01893,             0.62773,             0.42113,                   0,             0.08598,             0.40632,                   0,                   0,                   0,                 0.5,             0.93391,                   0,                   0,              5.3025
            0.017764,             0.59394,            0.068248,            0.047258,            0.025126,            0.024251,            0.090453,             0.01109,             0.01038,             0.95127,             0.00055,              2.6789,                0.95,             0.09781,             0.04419,             0.42945,              1.0436,              1.2949,              1.1129,                 0.2,              4.1216,                   0,             0.01764,             0.71407,             0.40611,                   0,             0.09698,             0.35101,                   0,                   0,                   0,                 0.5,              0.9942,                   0,                   0,              5.2073
            0.018408,             0.51672,            0.066995,              0.0439,            0.022257,            0.020862,            0.081226,             0.01382,             0.01162,                0.98,             0.00051,              2.6962,             0.92448,             0.11207,              0.0367,             0.42945,              0.9224,              1.3914,             0.97229,                 0.2,              3.8225,                   0,             0.01776,             0.66733,             0.43752,                   0,             0.10087,             0.38494,                   0,                   0,                   0,                 0.5,             0.88457,                   0,                   0,              5.0434
            0.016916,             0.71212,            0.060183,            0.041815,            0.021459,            0.024525,            0.088028,             0.01329,                0.01,             0.96576,             0.00049,              3.0306,             0.93046,             0.09158,             0.03856,             0.43991,             0.99468,               1.252,              1.0976,                 0.2,              3.3911,                   0,             0.01764,             0.73903,             0.38203,                   0,             0.10059,             0.34018,                   0,                   0,                   0,                 0.5,              0.8454,                   0,                   0,               5.487
            0.011281,             0.20255,             0.05388,            0.030641,            0.024523,            0.025272,            0.058071,             0.01078,             0.01182,             0.96761,             0.00052,              3.0306,                0.95,             0.09627,             0.04319,             0.35891,             0.84233,              1.7397,             0.98683,                 0.2,              2.0284,                   0,             0.02301,              0.7499,             0.39513,                   0,             0.05141,             0.35766,                   0,                   0,                   0,                 0.5,             0.73862,                   0,                   0,              5.2244
             0.01788,             0.76667,            0.067111,              0.0503,            0.021952,            0.025779,            0.087023,             0.01081,                0.01,             0.94709,             0.00054,              3.0306,                0.95,             0.09627,             0.03904,             0.44102,             0.96916,              1.2559,              1.1025,                 0.2,              3.9627,                   0,             0.01727,             0.65544,             0.40611,                   0,             0.09711,             0.36141,                   0,                   0,                   0,                 0.5,             0.88759,                   0,                   0,              5.2244
             0.01658,             0.49394,            0.063351,            0.043782,             0.02346,            0.023107,             0.08071,             0.01115,                0.01,             0.95297,             0.00051,              3.0418,             0.94398,             0.09521,             0.04004,             0.42812,             0.92036,              1.2958,              1.1004,                 0.2,              3.9824,                   0,             0.01764,             0.67299,             0.40266,                   0,             0.09892,             0.35267,                   0,                   0,                   0,                 0.5,             0.93223,                   0,                   0,              5.1225
            0.013882,              0.3517,            0.065038,            0.047335,            0.016768,            0.020645,            0.070672,             0.01126,                0.01,             0.95679,             0.00051,              3.0239,                0.95,             0.12596,              0.0318,             0.38822,             0.89416,              1.5106,             0.73345,                 0.2,              2.4098,                   0,             0.01738,             0.67915,             0.48785,                   0,             0.11369,             0.31352,                   0,                   0,                   0,                 0.5,             0.97316,                   0,                   0,              5.2244
            0.016011,             0.77576,            0.057186,            0.039629,            0.018246,            0.024894,            0.081033,             0.00793,                0.01,             0.95297,             0.00051,              3.2043,                0.95,             0.09627,             0.03421,             0.42945,             0.92079,              1.3053,              1.0292,                 0.2,              3.9627,                   0,             0.01551,             0.73912,             0.32458,                   0,             0.10858,             0.27125,                   0,                   0,                   0,                 0.5,             0.86984,                   0,                   0,              4.3588
            0.016396,             0.83939,            0.073084,            0.049149,            0.024843,            0.023271,            0.097111,             0.00783,                0.01,             0.92892,             0.00051,               2.194,                0.95,             0.12542,             0.04208,             0.43279,              1.1273,              1.3053,              1.1174,                 0.2,              3.9627,                   0,             0.01764,             0.67499,             0.52047,                   0,             0.10059,               0.321,                   0,                   0,                   0,                 0.5,             0.87212,                   0,                   0,              2.9357
            0.016783,             0.59704,            0.053641,            0.038379,            0.021538,            0.030546,            0.070824,             0.00821,             0.01003,                0.98,             0.00055,              3.2899,                0.95,             0.08818,             0.04092,             0.42945,             0.79196,              1.4577,              1.0139,                 0.2,               3.092,                   0,             0.01764,              0.4908,             0.47751,                   0,             0.10059,             0.33582,                   0,                   0,                   0,                 0.5,             0.73353,                   0,                   0,              5.2022
            0.017651,             0.73939,            0.074713,             0.04883,             0.01981,            0.022718,            0.075254,             0.01075,             0.01055,             0.95925,             0.00051,              2.9945,             0.90832,             0.08752,             0.03623,             0.40219,              0.9085,              1.3053,              1.0646,                 0.2,              3.9219,                   0,             0.01574,             0.66397,             0.40699,                   0,             0.09867,             0.34759,                   0,                   0,                   0,                 0.5,             0.93391,                   0,                   0,              5.2244
            0.033247,             0.39697,            0.066093,             0.05103,            0.025273,             0.03253,            0.081517,             0.00929,                0.01,             0.91835,             0.00051,              3.0306,                0.95,             0.09944,              0.0503,             0.42945,             0.93114,              1.1116,              1.1808,                 0.2,              3.4903,                   0,             0.01894,             0.68716,             0.40611,                   0,             0.09655,             0.33169,                   0,                   0,                   0,                 0.5,             0.93391,                   0,                   0,              4.9943
            0.018377,              0.7101,            0.068238,             0.04461,            0.023371,            0.021804,            0.090323,             0.01109,             0.01108,              0.9693,             0.00046,              3.4121,             0.94393,             0.09061,             0.03997,             0.48095,             0.91761,              1.2945,              1.1627,                 0.2,              4.0765,                   0,             0.01856,             0.65779,             0.38995,                   0,             0.08769,             0.35404,                   0,                   0,                   0,                 0.5,             0.89967,                   0,                   0,              5.2049
             0.55581,            0.089678,            0.086469,            0.055749,            0.024524,            0.022257,            0.077388,             0.01228,                0.01,             0.95297,             0.00051,              3.0306,                0.95,             0.09905,             0.04055,             0.41241,              0.9135,              1.2639,              1.0797,                 0.2,              4.4003,                   0,             0.01637,             0.81767,             0.42755,                   0,             0.10059,             0.28859,                   0,                   0,                   0,                 0.5,             0.90153,                   0,                   0,              5.1725
            0.016854,             0.68788,            0.044024,             0.02934,            0.026451,            0.022177,            0.069379,             0.01153,                0.01,                0.98,             0.00051,              2.7502,             0.84946,              0.0897,             0.04505,             0.39367,             0.85389,              1.5346,              1.0976,                 0.2,              4.3025,                   0,             0.01746,             0.69185,             0.42112,                   0,             0.10049,             0.35542,                   0,                   0,                   0,                 0.5,             0.85276,                   0,                   0,              2.5298
            0.017564,             0.77879,            0.055981,            0.039155,            0.021544,            0.028431,             0.08557,             0.01297,                0.01,             0.93935,             0.00036,              2.9207,             0.93731,             0.09627,             0.04022,             0.45527,             0.92079,              1.1723,              1.0976,                 0.2,              4.5352,                   0,             0.01466,             0.66682,             0.40611,                   0,             0.10579,             0.51655,                   0,                   0,                   0,                 0.5,             0.49184,                   0,                   0,              4.5267
            0.017111,             0.75758,              0.0674,            0.048376,            0.024203,            0.025882,            0.071741,             0.01206,                0.01,             0.96916,             0.00051,              3.0306,             0.94914,             0.09282,             0.04539,             0.40192,             0.86953,              1.0351,              1.1543,                 0.2,              4.0072,                   0,             0.01764,             0.73676,             0.42614,                   0,             0.09178,             0.30775,                   0,                   0,                   0,                 0.5,             0.90754,                   0,                   0,               5.072
            0.014504,             0.72424,             0.04488,            0.033133,            0.025524,            0.024396,            0.085417,             0.01233,             0.01101,             0.95297,             0.00051,               2.608,                0.95,             0.09627,             0.04711,             0.38434,              1.1127,              0.8412,              1.0976,                 0.2,              3.5602,                   0,             0.02557,             0.63098,             0.49487,                   0,             0.10294,             0.31172,                   0,                   0,                   0,                 0.5,             0.93391,                   0,                   0,              6.5575
             0.23231,             0.26068,             0.08802,            0.064775,            0.020711,             0.02245,            0.086521,             0.01109,                0.01,                0.98,             0.00056,              3.2669,                0.95,             0.08243,             0.03571,             0.41302,              1.0435,              1.5314,             0.96348,                 0.2,              4.0536,                   0,             0.01562,             0.70867,             0.40611,                   0,             0.10037,             0.33337,                   0,                   0,                   0,                 0.5,                   1,                   0,                   0,              6.2913
